mj_route
221734.4
194299.6
199485.2
178969.6
202378.0
206869.2
208123.2
210389.2
214603.2
181976.4
220056.4
188651.2
199334.4
199588.0
213814.4
200709.2
191107.6
186464.4
190129.2
200076.8
219008.4
211242.0
199803.2
203961.6
199638.4
222494.8
237840.0
243280.0
215862.0
233205.2
226078.8
235025.2
229680.0
264332.8
260332.8
232400.0
271920.0
243326.4
239769.6
248589.6
236811.6
254249.6
262572.8
216331.2
207699.6
244649.6
246031.6
266254.8
256968.4
253983.2
242809.6
247596.4
242084.8
255791.6
275694.8
265288.4
266943.2
255689.6
253916.4
247444.8
224876.4
262876.4
233029.2
238690.4
238530.4
225476.8
216510.4
239536.8
232751.6
209230.0
205546.8
177680.0
236128.4
181453.6
174720.0
232814.8
171041.6
173610.0
248542.0
241928.4
182723.6
234608.4
238543.2
242701.6
238378.4
241563.2
237996.4
233284.8
258589.6
254509.6
226565.2
266085.2
237571.6
234014.8
231068.4
248414.8
256829.6
210576.4
201944.8
208489.6
213854.8
215316.8
226000.0
235460.0
226173.6
240320.0
212094.8
216801.6
211290.0
226916.8
237200.0
246820.0
236413.6
252000.0
226814.8
225121.6
218570.0
206887.2
221895.6
212487.2
255815.6
197302.0
206853.6
197875.6
211782.0
214116.8
190595.2
186923.6
201125.2
202478.8
259585.2
253440.0
215858.8
209125.2
267220.0
205458.4
208015.2
199520.0
219598.8
256733.6
197532.0
197528.8
278305.2
272560.0
211106.8
206875.2
210048.4
206721.6
201930.0
194568.4
206267.6
200734.8
237134.8
207741.2
218412.8
218586.4
232732.8
204507.6
209306.0
203782.8
208327.6
201694.8
241374.8
209981.2
220172.8
219466.4
234972.8
209867.6
208106.0
201622.8
207127.6
176036.8
183520.0
193140.0
182973.6
198400.0
200574.8
174241.6
169850.0
225396.8
205200.0
209460.0
214573.6
209760.0
247934.8
209201.6
210170.0
190686.4
191340.0
205246.4
207581.2
184048.0
180376.4
182921.2
182749.6
184091.6
188249.6
235052.8
177131.2
178579.6
190429.6
186751.2
180892.8
196251.6
233466.4
174264.8
174261.6
171846.4
255212.8
193451.2
196419.6
212952.8
205626.0
200822.8
204647.6
157221.2
128646.0
126882.8
209760.0
249360.0
217966.4
228249.6
237869.6
227531.6
243049.6
217852.8
216171.2
209619.6
206422.0
223525.2
213358.8
238545.2
230960.0
252662.0
236725.2
241758.8
280065.2
