Demand
68.5
14.0
61.75
18.0
18.0
14.0
82.5
86.5
86.5
82.5
75.75
32.0
32.0
28.0
79.75
79.75
75.75
36.0
32.0
32.0
96.5
93.75
93.75
89.75
50.0
46.0
46.0
97.75
93.75
93.75
50.0
64.0
