Hours
25.03
24.14
30.84
28.89
32.47
26.75
26.75
31.47
23.3
29.22
19.82
22.66
24.54
35.98
29.49
28.84
35.21
29.06
32.8
27.78
27.94
29.13
34.48
33.56
29.51
29.51
35.38
28.92
36.6
29.32
28.78
28.21
33.97
32.07
35.79
30.64
33.39
37.54
30.99
34.54
28.84
32.79
25.54
32.44
24.07
23.7
26.6
32.01
25.92
32.22
25.34
25.09
31.21
29.21
36.23
28.86
29.66
30.03
30.47
29.31
29.6
26.97
26.73
28.4
30.66
23.94
24.33
23.92
37.31
37.78
40.05
40.13
36.85
31.77
36.61
35.85
31.15
30.86
30.5
37.4
35.25
30.67
30.69
31.44
36.16
35.24
31.2
31.19
37.46
35.91
37.75
40.94
34.52
30.83
36.69
29.71
37.59
30.32
29.77
29.53
37.09
30.57
38.1
31.92
31.24
31.92
39.67
32.47
34.96
31.03
33.1
36.5
35.9
30.31
30.74
37.07
36.36
31.61
38.87
32.04
34.05
27.59
34.34
27.45
27.08
33.28
37.27
29.9
30.26
31.41
32.32
27.8
28.8
29.47
31.69
27.97
25.36
24.96
37.99
31.92
31.47
34.21
32.3
28.89
30.06
31.26
33.72
29.33
27.43
27.27
36.25
29.64
29.43
32.18
29.22
30.05
28.28
39.09
38.23
38.77
38.42
37.85
32.69
32.82
37.25
36.28
32.24
38.02
37.29
32.93
38.45
39.09
32.9
32.27
33.31
36.31
36.94
31.32
31.74
38.59
38.49
32.89
32.08
38.67
32.03
35.6
29.71
31.73
32.31
34.75
28.47
28.32
36.88
30.24
30.25
31.1
38.22
32.33
32.27
33.1
40.15
39.34
39.52
32.62
39.2
