Hours
35.6
32.48
30.47
38.64
35.18
33.18
33.18
33.51
37.78
39.74
44.64
37.43
42.61
41.73
37.52
33.0
39.63
40.62
35.0
35.73
36.34
42.81
33.42
36.34
38.42
32.95
39.9
41.76
43.02
38.89
35.07
35.21
38.8
41.71
34.85
35.42
41.64
38.79
43.97
38.24
41.38
44.83
43.54
38.33
44.29
43.72
43.82
35.24
38.16
40.33
33.89
40.9
42.5
43.78
39.83
36.43
36.56
41.63
43.53
35.56
36.14
44.11
46.2
43.07
38.21
39.74
34.63
44.87
38.02
40.02
42.65
43.65
40.15
49.72
41.94
43.21
42.99
35.97
36.1
43.39
39.03
44.43
44.53
45.11
47.29
44.02
41.45
35.57
38.72
41.0
44.41
41.09
42.65
43.91
44.82
36.69
36.81
44.09
44.36
46.43
39.13
40.71
46.58
43.84
44.09
41.7
44.55
45.21
