Duration (hours)
33.57
29.34
26.26
35.26
32.39
35.76
44.15
46.25
40.93
46.61
34.11
37.09
37.4
36.98
37.65
34.42
38.2
38.16
37.67
38.28
47.83
39.48
39.43
39.42
39.99
38.88
39.5
40.18
40.05
40.31
40.19
41.78
