Duration (hours)
4.17
4.03
4.44
6.11
3.47
2.94
5.24
8.06
9.77
5.46
7.28
8.37
8.51
9.38
10.14
6.57
9.58
3.72
6.22
8.28
10.74
9.34
10.17
8.67
