Demand
69.0
80.0
69.0
83.0
68.0
61.0
87.0
87.0
83.0
87.0
73.0
76.0
76.0
98.0
72.0
62.0
65.0
72.0
98.0
72.0
76.0
62.0
65.0
72.0
94.0
98.0
84.0
87.0
72.0
61.0
68.0
62.0
65.0
61.0
61.0
61.0
83.0
61.0
72.0
72.0
68.0
72.0
61.0
65.0
87.0
61.0
65.0
61.0
87.0
61.0
65.0
61.0
83.0
87.0
73.0
76.0
83.0
61.0
76.0
72.0
62.0
65.0
72.0
76.0
62.0
65.0
72.0
61.0
68.0
61.0
97.0
75.0
82.0
76.0
79.0
86.0
65.0
91.0
94.0
80.0
90.0
80.0
83.0
90.0
69.0
76.0
79.0
90.0
69.0
76.0
79.0
91.0
65.0
72.0
75.0
65.0
65.0
68.0
75.0
97.0
75.0
75.0
61.0
64.0
90.0
64.0
68.0
64.0
86.0
64.0
64.0
64.0
64.0
79.0
86.0
65.0
79.0
83.0
69.0
72.0
79.0
79.0
79.0
65.0
68.0
79.0
65.0
68.0
87.0
80.0
87.0
90.0
61.0
64.0
90.0
68.0
80.0
83.0
90.0
80.0
83.0
90.0
69.0
65.0
72.0
75.0
65.0
97.0
90.0
93.0
100.0
94.0
97.0
90.0
93.0
100.0
94.0
97.0
90.0
93.0
90.0
93.0
100.0
79.0
86.0
89.0
83.0
90.0
93.0
98.0
97.0
98.0
94.0
97.0
90.0
93.0
87.0
94.0
97.0
94.0
97.0
87.0
94.0
97.0
79.0
79.0
82.0
89.0
83.0
86.0
93.0
82.0
89.0
83.0
86.0
93.0
79.0
82.0
89.0
72.0
79.0
82.0
72.0
75.0
82.0
61.0
93.0
100.0
94.0
97.0
68.0
71.0
78.0
61.0
68.0
71.0
90.0
93.0
100.0
94.0
97.0
68.0
71.0
78.0
68.0
71.0
90.0
93.0
100.0
83.0
90.0
93.0
64.0
67.0
87.0
90.0
97.0
76.0
83.0
86.0
93.0
76.0
83.0
86.0
72.0
93.0
83.0
86.0
72.0
94.0
68.0
97.0
98.0
75.0
82.0
72.0
75.0
61.0
94.0
97.0
90.0
87.0
94.0
97.0
68.0
71.0
94.0
97.0
87.0
94.0
97.0
97.0
97.0
97.0
97.0
93.0
97.0
97.0
97.0
100.0
97.0
100.0
97.0
100.0
86.0
93.0
96.0
90.0
97.0
100.0
97.0
100.0
86.0
93.0
96.0
90.0
97.0
100.0
86.0
93.0
96.0
86.0
86.0
89.0
96.0
82.0
85.0
79.0
86.0
89.0
97.0
75.0
82.0
85.0
75.0
97.0
97.0
75.0
82.0
85.0
75.0
97.0
97.0
71.0
97.0
100.0
94.0
90.0
97.0
100.0
90.0
90.0
97.0
100.0
90.0
79.0
86.0
89.0
79.0
97.0
75.0
97.0
75.0
100.0
100.0
100.0
93.0
100.0
89.0
93.0
89.0
89.0
93.0
