Distance
28.66
28.61
25.44
38.41
42.72
42.45
38.76
37.74
33.38
38.95
38.5
39.51
37.74
36.2
38.18
37.47
37.45
38.86
33.39
34.3
38.48
37.73
37.87
39.25
31.68
37.23
37.41
38.25
32.15
37.91
39.52
43.74
44.09
38.98
41.66
40.64
33.52
41.85
36.49
37.43
35.91
41.46
42.48
35.42
33.88
35.86
40.48
36.54
32.59
33.5
37.68
38.45
28.5
34.05
34.24
35.07
36.78
33.78
35.4
36.89
42.63
43.46
35.49
41.04
41.22
42.06
33.81
39.58
41.19
36.54
50.99
54.07
55.68
60.19
60.54
62.0
42.45
50.97
51.32
40.04
38.68
54.82
55.17
56.63
39.01
40.53
39.18
52.31
39.28
40.8
39.61
38.96
38.88
40.4
39.65
40.0
43.22
43.2
41.58
36.58
41.86
55.68
44.46
44.15
38.06
38.97
43.15
43.92
39.55
44.05
56.92
43.92
56.35
53.82
55.29
43.19
36.36
40.54
39.79
39.93
41.31
41.44
54.31
38.2
36.86
39.08
40.0
38.81
39.27
35.78
37.3
36.81
42.03
41.28
38.46
41.89
54.45
54.8
56.27
53.05
53.4
54.87
42.77
40.55
42.07
41.31
37.25
49.39
56.08
56.66
58.27
61.95
62.3
55.96
56.53
58.14
61.38
61.73
51.68
50.5
60.32
60.67
62.13
55.04
56.55
55.8
61.73
63.25
62.27
52.51
50.03
54.87
55.78
56.13
52.01
51.26
56.36
57.88
56.9
51.89
52.24
52.03
53.55
52.58
40.62
54.7
55.28
56.89
60.57
60.92
62.39
52.93
54.54
57.77
58.12
59.59
53.87
54.22
55.69
55.41
56.93
55.95
55.16
55.51
56.98
43.95
50.89
52.5
57.12
57.47
56.06
56.41
57.88
56.65
58.16
57.19
51.26
51.84
53.45
58.06
58.41
55.94
56.29
57.75
57.6
56.62
53.5
53.85
55.32
55.02
56.54
55.56
56.53
55.56
52.55
52.9
54.37
41.34
53.45
53.8
55.27
54.04
55.55
54.58
38.42
52.91
52.76
51.78
40.22
37.52
42.25
49.8
56.03
54.25
55.72
55.56
54.58
43.02
54.48
54.83
50.72
56.0
57.52
56.54
56.46
55.49
53.08
53.43
54.6
56.11
55.14
57.63
57.5
51.9
61.86
56.77
63.47
52.23
55.21
55.78
50.93
49.75
61.53
61.88
56.25
57.77
57.01
62.11
63.63
62.66
59.18
59.53
53.9
55.41
54.66
59.32
60.84
59.86
55.42
56.93
55.96
57.15
56.56
56.91
58.38
52.8
52.05
56.7
58.22
57.25
51.86
57.61
59.12
58.15
58.38
52.81
49.51
57.48
59.0
58.02
57.81
55.05
56.75
56.75
50.19
49.44
54.09
55.0
56.51
55.54
55.77
52.64
54.16
53.18
52.98
55.45
56.96
55.99
55.78
50.94
56.68
49.54
54.21
57.98
55.63
57.15
58.11
59.63
53.02
58.44
59.34
59.22
57.18
