Hours
25.03
24.14
30.84
30.46
28.89
32.47
26.75
26.75
31.47
26.21
21.8
29.22
35.4
19.82
22.66
24.54
35.98
29.49
28.84
35.21
27.25
27.84
32.8
27.78
27.94
29.13
34.48
36.37
33.56
29.51
29.51
35.38
32.01
27.61
36.6
29.32
28.78
28.21
34.74
33.97
32.07
35.79
30.64
35.82
33.62
36.73
30.83
33.39
37.54
30.99
34.54
28.84
32.79
32.42
24.13
32.44
36.37
24.07
23.7
26.6
32.01
32.77
24.92
32.22
25.34
25.09
31.21
32.74
28.02
36.23
28.86
29.66
30.03
23.3
30.81
23.29
23.07
28.86
29.25
28.11
28.45
25.96
26.73
28.4
30.66
23.94
24.33
23.92
37.31
37.78
40.05
37.86
33.77
40.13
36.85
31.77
36.61
31.19
30.42
35.85
31.15
30.86
30.5
37.4
30.51
30.1
35.25
30.67
30.69
31.44
36.94
36.16
29.06
34.11
29.34
29.41
30.84
30.2
35.24
31.2
31.19
39.17
37.46
35.91
40.49
38.25
40.13
34.02
37.75
40.94
34.52
30.83
36.69
33.33
28.4
37.59
30.32
29.77
29.53
37.09
34.36
29.53
38.1
31.92
31.24
31.92
37.54
30.8
39.67
32.47
34.96
28.92
37.96
31.1
32.88
30.84
35.14
33.4
30.01
33.1
36.5
35.9
30.31
30.74
37.7
37.17
37.07
36.36
31.61
38.67
40.76
34.5
38.06
31.89
38.87
32.04
34.05
36.85
26.55
34.34
27.45
27.08
33.28
34.13
28.85
37.27
29.9
30.26
31.41
25.54
33.7
26.15
25.8
30.92
31.78
30.67
30.78
26.79
28.8
29.47
31.69
27.97
25.36
24.96
35.7
29.97
37.99
31.92
31.47
34.21
25.92
33.47
26.59
26.35
33.71
31.67
30.69
30.95
27.64
30.06
31.26
33.72
29.33
27.43
27.27
29.21
37.16
30.15
30.42
32.7
29.56
36.25
29.64
29.43
30.47
29.31
29.6
26.97
28.5
30.12
32.54
27.29
26.26
26.08
31.12
30.72
31.05
29.22
30.05
28.28
39.09
39.17
38.23
40.0
38.77
38.66
38.42
34.0
31.87
37.85
32.69
32.82
37.25
36.45
32.22
31.03
36.28
32.24
38.02
35.66
33.69
31.67
37.29
32.93
36.55
41.58
38.45
35.67
30.32
39.09
32.9
32.27
33.31
38.92
36.31
29.71
38.94
32.1
33.11
32.22
30.84
36.94
31.32
31.74
40.08
38.59
30.57
39.7
33.17
33.6
33.59
31.42
38.49
32.89
32.08
37.51
31.03
37.72
32.08
32.85
37.09
30.33
38.67
32.03
35.6
27.59
35.93
28.7
28.34
35.78
33.33
32.55
28.46
31.73
32.31
34.75
28.47
28.32
37.83
34.08
30.21
36.88
30.24
32.32
27.8
31.19
33.57
27.29
27.15
31.95
31.9
30.25
31.1
38.93
35.89
30.95
38.22
32.33
32.3
28.89
32.56
35.02
28.68
28.52
33.08
32.73
32.27
33.1
37.4
32.18
31.93
40.15
35.07
39.34
34.98
32.24
39.52
32.62
38.76
39.79
37.37
29.71
36.05
29.72
29.57
