Duration (hours)
14.24
15.08
16.12
15.53
14.97
15.03
13.94
14.63
17.81
17.26
17.26
14.29
17.2
18.65
17.16
15.08
17.26
15.08
15.02
16.47
14.98
18.6
15.02
16.47
14.98
18.6
15.08
13.99
14.68
19.69
19.69
19.1
18.54
14.29
16.37
14.29
15.38
16.07
18.5
14.58
18.6
17.51
18.21
18.65
18.65
15.68
18.59
18.55
16.47
18.65
17.86
17.86
14.29
17.02
14.22
15.31
16.01
14.19
17.81
14.29
17.86
14.29
16.37
15.28
17.81
14.29
14.98
16.47
17.26
16.4
14.29
16.37
14.29
15.38
16.07
16.47
18.29
18.98
15.81
17.16
15.08
17.26
16.17
16.87
17.26
19.35
18.26
18.95
15.78
17.26
16.17
17.96
14.78
15.48
14.29
18.65
17.81
14.22
17.81
14.29
18.6
15.08
18.55
18.65
18.26
17.16
18.6
15.08
17.81
14.22
15.68
17.81
14.29
18.59
17.2
18.6
15.08
18.55
18.65
18.26
17.16
18.6
15.08
19.69
18.9
19.69
19.69
15.61
14.12
14.22
19.2
15.68
14.58
15.28
17.71
15.63
17.74
15.63
19.2
15.68
14.58
15.28
17.71
14.19
15.63
17.81
16.72
17.41
16.4
14.92
18.54
13.92
14.62
18.59
15.02
17.1
16.01
16.7
18.54
15.02
13.92
15.71
16.37
14.29
15.38
16.07
14.58
16.37
17.46
18.16
14.98
15.38
16.07
18.6
17.16
13.99
14.68
18.5
14.58
15.68
18.6
17.51
18.21
19.25
19.25
18.65
17.06
17.06
17.86
17.86
18.95
19.64
16.47
17.06
17.06
17.86
17.86
18.95
19.64
16.47
14.09
18.45
14.88
17.06
17.0
18.45
16.97
14.88
17.06
15.97
16.67
17.79
17.79
19.25
17.76
15.68
17.86
19.25
17.86
17.76
18.85
19.55
17.86
16.77
17.46
18.95
19.64
16.47
18.55
19.45
19.45
17.06
17.86
17.86
18.95
19.64
16.47
17.86
17.86
18.95
19.64
16.47
19.38
18.65
19.74
17.26
19.35
19.74
17.26
19.45
17.86
17.86
18.65
18.65
19.74
17.26
14.88
17.79
15.68
19.25
17.76
15.68
17.86
16.77
17.46
14.29
17.79
15.68
19.25
17.76
15.68
17.86
16.77
17.46
14.29
18.59
18.59
19.68
17.2
18.55
16.47
18.65
17.56
18.26
15.08
18.65
18.55
19.64
17.16
18.65
17.56
18.26
15.08
19.74
17.26
19.35
16.17
16.87
14.88
17.79
15.68
19.25
17.76
15.68
17.86
16.77
17.46
14.29
17.79
15.68
19.25
17.76
15.68
17.86
16.77
17.46
14.29
18.59
18.59
19.68
17.2
18.55
16.47
18.65
17.56
18.26
15.08
18.65
18.55
19.64
17.16
18.65
17.56
18.26
15.08
19.74
17.26
19.35
16.17
16.87
14.82
16.27
14.78
18.4
14.88
19.18
17.79
19.2
15.68
19.15
17.06
