Demand
86.0
86.0
93.0
93.0
76.0
97.0
97.0
97.0
97.0
82.0
82.0
97.0
86.0
82.0
86.0
91.0
95.0
79.0
86.0
82.0
82.0
97.0
86.0
82.0
86.0
91.0
95.0
79.0
86.0
83.0
72.0
72.0
72.0
79.0
87.0
87.0
72.0
72.0
87.0
76.0
94.0
72.0
76.0
81.0
85.0
76.0
76.0
76.0
83.0
74.0
76.0
83.0
74.0
100.0
100.0
100.0
97.0
100.0
100.0
83.0
74.0
72.0
72.0
77.0
81.0
72.0
100.0
97.0
94.0
94.0
79.0
79.0
94.0
83.0
79.0
83.0
88.0
92.0
76.0
83.0
83.0
83.0
72.0
90.0
72.0
77.0
81.0
72.0
83.0
72.0
90.0
72.0
77.0
81.0
72.0
75.0
75.0
72.0
90.0
72.0
77.0
81.0
72.0
79.0
75.0
79.0
84.0
88.0
72.0
79.0
75.0
98.0
83.0
83.0
98.0
87.0
83.0
87.0
92.0
96.0
80.0
87.0
83.0
83.0
98.0
87.0
83.0
87.0
92.0
96.0
80.0
87.0
83.0
72.0
90.0
72.0
77.0
81.0
72.0
83.0
72.0
90.0
72.0
77.0
81.0
72.0
87.0
83.0
87.0
92.0
96.0
80.0
87.0
94.0
72.0
76.0
81.0
85.0
76.0
90.0
94.0
99.0
87.0
94.0
72.0
77.0
81.0
72.0
81.0
85.0
76.0
90.0
81.0
85.0
72.0
72.0
87.0
76.0
94.0
72.0
76.0
81.0
85.0
76.0
72.0
79.0
72.0
79.0
76.0
94.0
72.0
76.0
81.0
85.0
76.0
83.0
74.0
79.0
83.0
88.0
92.0
76.0
83.0
74.0
79.0
74.0
72.0
79.0
72.0
79.0
76.0
94.0
72.0
76.0
81.0
85.0
76.0
83.0
74.0
79.0
83.0
88.0
92.0
76.0
83.0
74.0
79.0
74.0
96.0
100.0
96.0
100.0
93.0
100.0
100.0
96.0
100.0
93.0
100.0
100.0
97.0
100.0
93.0
100.0
97.0
97.0
96.0
79.0
100.0
73.0
77.0
96.0
93.0
100.0
79.0
100.0
73.0
77.0
96.0
93.0
100.0
83.0
74.0
79.0
83.0
88.0
92.0
76.0
83.0
74.0
79.0
74.0
77.0
81.0
100.0
97.0
77.0
81.0
72.0
86.0
77.0
74.0
81.0
100.0
93.0
100.0
97.0
97.0
97.0
97.0
94.0
86.0
90.0
86.0
90.0
95.0
99.0
83.0
90.0
86.0
90.0
86.0
95.0
99.0
83.0
90.0
71.0
86.0
75.0
93.0
71.0
75.0
80.0
84.0
75.0
86.0
75.0
93.0
71.0
75.0
80.0
84.0
75.0
90.0
86.0
90.0
95.0
99.0
83.0
90.0
97.0
75.0
79.0
84.0
88.0
72.0
