Duration (hours)
24.98
21.2
21.58
23.13
24.99
24.93
25.82
24.96
30.82
36.13
35.41
37.91
32.39
33.11
31.23
34.64
35.82
32.92
33.19
36.58
35.14
34.09
34.93
38.27
36.63
36.41
34.9
34.75
33.49
28.72
35.52
30.27
31.52
21.09
21.46
20.56
19.75
20.1
33.13
21.94
31.33
32.22
31.36
34.9
34.18
36.68
31.16
30.0
33.4
34.58
30.89
32.91
34.36
34.65
24.6
23.25
22.49
25.52
35.19
34.61
36.55
24.99
34.9
24.49
38.55
38.03
24.01
32.14
30.89
20.48
22.12
21.73
24.79
20.31
19.42
33.32
21.64
20.89
21.79
21.82
22.86
30.9
20.71
20.87
21.22
30.32
19.9
19.8
19.83
34.5
23.63
16.9
16.54
16.13
33.89
31.2
31.44
34.48
38.86
38.5
39.06
38.48
31.34
40.49
29.98
38.46
42.58
42.06
31.8
35.42
32.36
39.8
39.44
29.79
31.3
39.56
38.98
31.86
41.02
30.51
38.79
43.16
42.65
28.97
29.28
28.38
29.2
22.96
21.58
24.47
34.26
33.7
22.84
23.19
32.19
35.86
31.58
33.71
34.76
34.2
23.34
23.69
35.42
34.74
35.48
30.56
31.45
30.59
22.8
23.26
32.93
22.15
22.31
34.36
22.8
32.39
21.98
21.88
36.47
35.95
25.08
21.34
19.33
18.44
17.63
17.98
17.85
23.12
19.03
18.93
18.96
18.46
18.88
29.73
17.84
17.48
19.07
32.27
21.31
16.99
29.97
30.86
30.0
35.45
42.51
32.31
32.5
39.0
35.54
38.1
33.76
32.67
33.95
34.36
41.44
37.54
40.19
35.23
33.97
35.42
35.35
32.05
33.51
33.58
36.1
33.04
34.17
33.62
40.12
33.36
33.43
30.43
33.02
30.9
31.36
32.4
40.44
32.34
30.83
34.41
30.32
30.23
43.87
33.0
33.42
31.95
31.0
32.13
29.84
38.25
38.04
38.55
34.04
36.71
32.22
31.34
32.41
37.91
38.73
38.47
38.54
38.06
33.71
34.77
32.62
32.25
31.75
35.55
34.64
37.58
34.49
41.56
37.67
40.32
35.36
35.55
40.05
33.9
35.54
36.75
35.15
38.21
38.28
33.73
32.84
33.91
42.16
38.86
39.1
40.22
39.67
46.18
39.41
39.48
39.0
35.7
38.29
34.35
34.5
37.07
38.11
46.16
35.96
36.12
35.59
36.61
39.81
35.72
35.65
49.74
38.87
39.29
37.96
34.18
34.37
34.71
34.36
34.5
41.57
35.42
37.06
38.27
36.67
39.73
39.8
35.25
34.36
35.43
44.25
40.95
41.2
42.32
41.77
48.28
41.51
41.58
41.1
37.44
40.03
36.09
36.25
38.73
39.77
47.82
37.62
37.78
37.25
38.29
41.3
37.21
37.14
51.48
40.61
41.04
39.71
36.48
36.66
35.84
35.49
35.46
36.02
32.96
34.09
40.4
40.04
30.27
31.78
39.55
38.96
31.85
30.95
41.01
30.14
30.5
32.49
38.82
43.17
42.65
33.35
32.52
31.57
31.08
32.49
32.59
35.42
34.84
24.64
35.92
36.45
37.19
36.67
33.33
32.98
32.03
29.79
38.88
32.6
28.51
42.49
31.62
32.04
32.4
32.58
21.12
32.55
22.13
22.06
34.37
23.5
23.92
32.79
32.22
31.27
21.54
21.19
22.58
20.56
32.38
20.49
37.9
34.03
34.21
22.78
32.51
32.0
31.05
20.65
20.3
21.95
32.97
33.0
32.65
32.93
22.43
37.31
32.8
35.47
31.17
36.68
37.49
36.82
31.01
33.4
28.8
35.87
29.86
34.36
29.46
32.51
32.58
36.46
33.16
34.53
33.98
40.48
33.72
33.79
33.31
32.42
30.27
30.43
29.96
33.18
33.6
32.27
36.22
30.07
31.71
31.32
34.38
34.44
29.89
38.9
35.6
36.97
36.42
42.92
36.16
36.23
35.75
30.89
34.42
32.27
32.43
31.89
31.79
35.26
35.69
34.36
31.31
30.11
32.82
37.2
36.84
35.76
35.62
39.45
30.15
23.94
24.28
32.78
32.59
35.37
35.48
31.43
30.68
37.72
33.01
39.33
39.56
36.21
35.87
34.92
36.05
28.52
38.34
36.19
35.24
36.37
29.48
29.91
36.66
39.61
38.66
39.79
32.57
31.53
30.49
32.75
32.28
30.89
29.93
33.95
22.31
21.05
21.4
30.61
35.08
32.66
21.45
36.26
34.5
32.66
33.89
34.7
34.44
34.52
34.04
29.18
32.71
30.56
30.08
33.55
32.64
29.6
35.67
32.62
33.74
33.19
39.69
32.93
33.0
31.33
29.08
38.62
30.61
32.15
42.31
31.44
31.86
32.18
31.23
32.36
36.99
39.58
35.65
34.89
35.8
32.39
32.85
33.89
41.94
31.74
31.9
32.96
31.45
37.22
33.13
33.04
33.06
43.77
32.9
33.33
40.08
39.13
40.26
32.83
33.78
30.74
28.59
31.52
32.48
34.07
29.97
42.21
31.34
31.77
40.06
40.24
29.38
30.44
30.37
33.04
32.14
40.22
29.93
43.64
43.82
32.29
31.94
33.59
36.03
32.98
34.1
33.55
40.05
33.29
33.36
31.69
29.44
38.98
30.97
32.51
42.67
31.8
32.22
32.54
31.59
32.72
37.93
40.52
36.58
35.83
36.73
33.33
33.79
34.83
42.87
32.68
32.84
33.9
32.39
38.16
34.07
33.97
34.0
44.71
33.84
34.26
41.02
40.07
41.2
33.77
33.42
34.72
31.32
29.17
28.92
32.1
31.2
33.06
29.46
34.57
30.47
42.71
31.84
32.26
40.56
40.74
29.88
30.97
30.9
33.37
32.47
40.55
30.26
44.22
44.41
32.88
32.52
34.18
32.41
33.82
33.92
36.75
36.17
37.24
37.78
38.52
38.0
34.49
34.66
34.31
33.36
32.53
22.34
22.5
21.96
22.09
36.14
24.37
21.17
21.65
33.7
22.14
33.57
23.15
23.08
35.91
35.39
24.52
33.81
33.24
32.29
22.56
29.22
35.42
23.65
35.46
36.96
25.19
33.09
32.14
33.27
21.84
22.98
37.43
36.92
35.97
37.11
22.16
29.4
38.94
30.91
32.67
42.55
31.68
32.11
32.46
31.51
32.64
35.17
23.61
35.04
24.55
37.37
36.86
35.28
34.71
33.76
34.89
29.72
35.93
24.15
35.97
40.19
36.32
35.37
36.5
37.05
36.54
35.59
36.72
32.2
32.57
32.37
32.3
36.07
24.3
33.92
34.11
22.89
34.15
37.53
37.71
19.85
19.34
19.77
18.44
30.25
18.37
19.96
33.81
22.03
29.94
19.04
18.69
19.82
32.26
31.76
30.81
20.41
20.05
21.71
29.18
29.12
19.33
19.77
31.09
19.2
20.86
29.93
19.81
33.33
33.52
21.63
18.96
31.61
31.62
31.55
21.15
40.19
34.05
39.14
42.05
35.91
41.58
38.65
35.35
36.72
36.17
42.67
35.91
35.98
35.5
30.52
33.55
31.4
31.03
30.97
34.42
33.51
35.34
30.12
37.42
35.51
33.36
32.99
34.68
34.52
33.62
41.88
34.1
35.4
32.4
30.99
32.39
33.74
35.4
38.69
40.05
40.86
40.6
40.2
38.25
35.73
38.21
34.47
34.82
41.57
39.04
39.67
40.16
41.46
38.11
36.71
39.61
41.57
42.39
42.13
41.72
39.77
37.25
39.73
35.99
36.34
43.67
41.14
41.77
42.25
43.56
39.77
38.37
41.36
38.53
41.12
37.18
37.33
33.93
34.39
35.43
43.47
33.28
33.44
34.5
32.99
38.76
34.67
34.6
45.31
34.44
34.86
33.53
41.62
41.8
34.37
34.02
35.32
31.79
31.67
28.95
29.45
34.55
30.39
42.69
31.83
32.25
40.73
30.91
30.95
32.49
29.15
30.28
44.41
32.53
34.18
33.27
33.55
29.47
32.61
32.49
29.29
29.77
30.43
38.57
36.6
38.43
33.73
34.01
30.83
29.43
32.36
36.13
32.96
32.75
34.36
35.17
34.5
30.03
32.51
33.35
33.98
36.22
37.03
36.36
31.89
34.38
35.79
36.42
35.33
37.92
34.13
31.19
32.23
40.27
30.08
30.24
29.79
35.56
31.4
42.11
31.24
31.66
38.6
30.82
32.12
28.63
37.53
29.29
41.21
30.98
32.97
35.37
29.15
30.58
39.48
29.67
33.01
41.32
31.09
29.87
34.65
36.99
35.08
32.93
32.56
34.25
34.09
33.19
41.46
33.67
34.98
30.58
29.17
30.56
32.18
33.84
33.89
32.49
33.88
33.65
35.3
32.09
37.35
35.44
33.29
32.92
34.61
34.45
33.55
41.82
34.03
35.34
30.94
29.53
30.92
32.54
34.2
34.83
33.42
34.82
34.58
36.24
32.58
33.94
31.79
31.41
31.54
34.72
33.82
35.68
30.62
31.1
28.16
31.75
39.9
37.75
37.93
32.36
31.45
39.54
39.58
39.76
35.06
35.34
37.15
33.98
34.26
28.49
37.67
37.95
30.9
29.49
30.89
32.43
34.08
38.62
35.45
35.73
30.06
31.72
37.28
37.57
32.5
35.54
36.17
35.43
34.02
35.18
32.23
29.77
