Distance
185.84
205.36
164.4
234.68
226.76
176.18
180.44
206.82
229.48
238.28
250.32
200.65
251.31
233.51999999999998
200.27
185.97
222.07999999999998
220.95
253.31
261.82
229.9
238.41
249.20999999999998
258.83000000000004
235.04000000000002
227.95999999999998
178.06
197.39
236.43
233.25
240.33999999999997
252.48
247.57999999999998
236.77
250.64000000000001
245.63
245.51
255.4
226.95
233.32999999999998
262.57
257.37
258.34
267.97
197.64
236.49
237.79
243.63
255.60999999999999
219.5
240.29
250.92
250.43
251.67000000000002
234.72000000000003
200.78
236.89
254.33999999999997
253.4
251.44
233.71
233.64999999999998
269.33
200.4
236.51
222.20999999999998
253.67000000000002
263.02
231.78
242.18
251.26999999999998
260.99
266.21
255.4
254.56
256.44
263.91
262.01
266.3
269.27
276.48
246.72
254.56
264.12
249.22
259.43
258.94
247.94
237.13
251.0
245.99
245.87
255.76
228.15
234.53
263.77
258.57
259.54
269.17
199.51999999999998
238.37
239.67000000000002
245.51
257.49
236.45
242.34999999999997
253.07999999999998
252.49
247.76999999999998
254.14999999999998
258.53
258.40999999999997
268.3
252.73
247.72
247.6
257.49
247.51999999999998
256.0
255.51
233.52
262.76
257.56
258.53
268.15999999999997
269.14
260.34999999999997
268.57
268.08
236.7
245.64
256.21
255.71999999999997
251.02999999999997
254.47
269.46000000000004
267.40999999999997
254.92000000000002
256.8
264.27
267.5
270.46999999999997
277.68
248.60000000000002
256.44
266.0
251.28
262.01
261.0
266.4
267.46
269.34
276.81
256.65
258.53
266.0
256.45000000000005
264.93
266.17
266.49
269.46
276.67
269.28
277.5
279.0
254.57000000000002
265.14
264.29
259.96
254.51
259.72999999999996
259.60999999999996
269.5
249.60000000000002
249.48000000000002
247.88
256.36
255.87
259.44
260.41
273.59
261.55
269.77
269.28
247.51999999999998
258.09
257.59999999999997
253.08999999999997
256.24
258.71999999999997
258.59999999999997
268.49
260.41999999999996
268.9
268.40999999999997
249.60999999999999
258.09000000000003
257.6
257.52
272.58
260.53999999999996
268.76
268.27
270.09
256.38
268.65999999999997
270.53999999999996
278.01
256.81
265.29
266.53000000000003
270.48
278.7
280.2
256.45000000000005
262.02
267.65
269.53
269.35
277.83
279.07
258.54
267.02
268.26
266.45000000000005
269.47
277.69
279.19
279.02
265.31
261.61999999999995
270.09999999999997
269.60999999999996
251.49
257.88
262.42
271.28999999999996
258.26
260.60999999999996
269.09
268.59999999999997
270.41999999999996
259.61
270.28
270.55
279.03
280.27
266.81
280.22
279.35
268.54
279.21000000000004
271.61999999999995
