Demand
40.0
14.0
29.0
18.0
18.0
40.0
14.0
18.0
4.0
7.0
14.0
54.0
69.0
58.0
58.0
80.0
54.0
58.0
44.0
47.0
54.0
43.0
32.0
32.0
54.0
28.0
18.0
21.0
28.0
47.0
47.0
69.0
43.0
47.0
33.0
36.0
43.0
36.0
58.0
32.0
36.0
22.0
25.0
32.0
58.0
32.0
36.0
22.0
25.0
32.0
54.0
58.0
44.0
47.0
54.0
32.0
18.0
21.0
28.0
11.0
18.0
21.0
83.0
72.0
72.0
94.0
68.0
58.0
61.0
68.0
87.0
87.0
83.0
87.0
73.0
76.0
83.0
76.0
98.0
72.0
76.0
62.0
65.0
72.0
98.0
72.0
76.0
62.0
65.0
72.0
94.0
98.0
84.0
87.0
94.0
72.0
58.0
61.0
68.0
51.0
58.0
61.0
61.0
61.0
83.0
57.0
47.0
50.0
57.0
50.0
72.0
46.0
36.0
39.0
46.0
72.0
46.0
36.0
39.0
46.0
68.0
58.0
61.0
68.0
32.0
35.0
42.0
25.0
32.0
35.0
65.0
87.0
61.0
65.0
51.0
54.0
61.0
87.0
61.0
65.0
51.0
54.0
61.0
83.0
87.0
73.0
76.0
83.0
61.0
47.0
50.0
57.0
40.0
47.0
50.0
76.0
50.0
54.0
40.0
43.0
50.0
72.0
76.0
62.0
65.0
72.0
50.0
36.0
39.0
46.0
29.0
36.0
39.0
72.0
76.0
62.0
65.0
72.0
50.0
36.0
39.0
46.0
29.0
36.0
39.0
72.0
58.0
61.0
68.0
51.0
58.0
61.0
25.0
32.0
35.0
25.0
97.0
87.0
90.0
97.0
90.0
86.0
76.0
79.0
86.0
86.0
76.0
79.0
86.0
98.0
72.0
75.0
82.0
65.0
72.0
75.0
91.0
94.0
91.0
94.0
87.0
90.0
97.0
80.0
87.0
90.0
90.0
94.0
80.0
83.0
90.0
90.0
76.0
79.0
86.0
69.0
76.0
79.0
90.0
76.0
79.0
86.0
69.0
76.0
79.0
98.0
91.0
98.0
65.0
72.0
75.0
65.0
79.0
75.0
65.0
68.0
75.0
75.0
65.0
68.0
75.0
97.0
87.0
90.0
97.0
61.0
64.0
71.0
54.0
61.0
64.0
90.0
64.0
54.0
57.0
64.0
86.0
76.0
79.0
86.0
50.0
53.0
60.0
43.0
50.0
53.0
86.0
76.0
79.0
86.0
50.0
53.0
60.0
43.0
50.0
53.0
72.0
75.0
82.0
65.0
72.0
75.0
39.0
46.0
49.0
39.0
79.0
83.0
69.0
72.0
79.0
91.0
94.0
79.0
65.0
68.0
75.0
58.0
65.0
68.0
91.0
94.0
79.0
65.0
68.0
75.0
58.0
65.0
68.0
87.0
90.0
97.0
80.0
87.0
90.0
54.0
61.0
64.0
54.0
90.0
94.0
80.0
83.0
90.0
68.0
54.0
57.0
64.0
47.0
54.0
57.0
90.0
76.0
79.0
86.0
69.0
76.0
79.0
43.0
50.0
53.0
43.0
90.0
76.0
79.0
86.0
69.0
76.0
79.0
43.0
50.0
53.0
43.0
65.0
72.0
75.0
65.0
39.0
94.0
94.0
97.0
90.0
93.0
100.0
83.0
90.0
93.0
90.0
93.0
100.0
83.0
90.0
93.0
79.0
86.0
89.0
79.0
98.0
98.0
94.0
94.0
94.0
97.0
87.0
94.0
97.0
83.0
90.0
93.0
83.0
83.0
90.0
93.0
83.0
79.0
93.0
83.0
86.0
93.0
79.0
82.0
89.0
72.0
79.0
82.0
79.0
82.0
89.0
72.0
79.0
82.0
94.0
68.0
75.0
78.0
68.0
94.0
97.0
68.0
71.0
78.0
61.0
68.0
71.0
90.0
93.0
100.0
83.0
90.0
93.0
57.0
64.0
67.0
57.0
90.0
93.0
100.0
83.0
90.0
93.0
57.0
64.0
67.0
57.0
79.0
86.0
89.0
79.0
53.0
97.0
83.0
86.0
93.0
76.0
83.0
86.0
98.0
72.0
79.0
82.0
72.0
98.0
72.0
79.0
82.0
72.0
94.0
94.0
68.0
94.0
97.0
87.0
94.0
97.0
61.0
68.0
71.0
61.0
83.0
90.0
93.0
83.0
57.0
83.0
90.0
93.0
83.0
57.0
79.0
97.0
97.0
97.0
97.0
93.0
97.0
97.0
97.0
100.0
90.0
97.0
100.0
86.0
93.0
96.0
86.0
86.0
93.0
96.0
86.0
82.0
75.0
82.0
85.0
75.0
97.0
97.0
71.0
97.0
97.0
71.0
93.0
90.0
97.0
100.0
90.0
86.0
86.0
75.0
97.0
97.0
100.0
100.0
89.0
