Duration (hours)
5.56
4.03
4.03
4.44
6.7
1.94
3.47
4.82
4.03
4.03
2.5
3.26
6.63
7.5
7.92
9.31
5.42
6.48
8.29
6.63
7.5
5.97
5.87
8.2
8.51
12.26
6.63
6.53
8.79
9.58
8.2
7.05
8.82
8.47
9.72
5.97
6.34
8.84
7.05
8.06
6.53
6.29
9.72
5.97
6.48
8.84
7.05
8.06
6.53
6.29
7.85
8.23
9.62
10.76
9.41
8.26
10.0
5.28
8.29
6.63
7.5
5.97
5.87
6.11
5.0
5.32
3.8
4.24
7.64
8.33
6.81
7.26
6.63
5.49
6.74
6.53
6.29
6.29
10.8
11.11
9.24
9.13
12.19
10.8
9.65
11.95
9.45
9.82
11.81
9.65
11.53
10.0
8.89
9.45
9.95
11.81
9.65
11.53
10.0
8.89
10.35
8.75
11.25
9.24
10.97
9.45
8.47
9.58
7.6
8.8
7.27
6.84
9.86
11.81
10.28
9.1
9.24
8.09
9.34
10.0
8.89
8.89
10.49
9.65
9.93
12.61
11.22
10.07
9.65
10.04
12.61
11.22
10.07
9.13
12.19
10.8
9.65
9.38
10.56
9.17
8.02
9.79
12.19
11.04
10.07
10.0
10.51
12.04
10.07
12.08
10.56
9.31
10.28
9.31
11.81
9.65
11.53
10.0
8.89
10.14
8.02
9.35
7.82
7.26
10.04
12.04
10.83
9.65
8.51
9.76
10.56
9.31
9.31
10.28
9.31
11.81
9.65
11.53
10.0
8.89
10.14
8.02
9.35
7.82
7.26
10.04
12.04
10.83
9.65
8.51
9.76
10.56
9.31
9.31
9.86
11.74
10.38
9.24
9.58
7.6
8.8
7.27
6.84
9.86
11.81
10.28
9.1
9.24
8.09
9.34
10.0
8.89
8.89
8.61
9.63
8.1
7.85
7.6
6.46
7.71
7.82
7.26
7.26
9.86
8.72
7.22
10.83
8.51
9.76
9.76
9.31
12.69
12.13
10.63
12.83
11.3
12.13
10.63
12.83
11.3
12.22
10.21
12.27
10.74
9.45
10.45
10.21
9.06
10.31
11.3
12.04
10.28
10.63
12.83
11.3
10.63
9.48
10.63
12.83
11.3
10.63
9.48
10.45
10.21
9.06
10.31
11.3
9.48
3.47
5.56
3.47
3.47
4.82
5.0
1.94
2.5
2.5
3.06
2.5
1.53
1.53
1.53
5.97
4.82
4.44
5.97
5.65
7.5
2.94
4.17
4.17
4.31
4.03
3.75
4.03
4.03
5.69
6.48
6.48
8.29
7.5
4.03
5.97
5.97
5.66
5.1
5.37
5.19
5.19
4.41
5.42
6.11
6.94
2.72
3.8
3.8
4.03
3.47
3.47
3.47
3.47
5.69
5.28
6.94
2.72
3.8
3.8
4.03
3.75
3.47
3.47
3.47
5.97
6.81
5.14
6.62
6.81
6.15
5.49
5.32
6.67
5.32
7.6
2.94
4.17
4.17
4.31
4.03
4.51
4.03
4.03
6.46
5.28
5.28
6.83
6.83
2.86
3.78
3.78
3.94
4.44
4.51
4.38
2.82
3.15
3.15
5.24
4.93
4.79
3.01
3.52
3.52
5.66
5.56
3.3
3.54
3.54
4.58
3.13
3.26
