Distances
108.64666666666668
85.82
168.12
144.52
146.1875
132.78
132.78
166.47666666666666
103.64
139.78750000000002
71.32249999999999
130.08
183.44666666666663
140.31333333333333
133.84666666666666
167.44666666666666
117.766
144.28500000000005
139.39333333333337
178.53
156.45
130.27999999999997
130.27999999999997
170.86666666666667
138.9
187.5025
130.24666666666667
154.5975
155.41
169.97
169.09999999999997
187.00666666666663
146.7625
134.19
166.78333333333333
118.232
162.1925
101.9075
131.29000000000002
167.25666666666666
121.956
159.9725
115.48
177.44
130.69400000000002
176.22750000000002
147.06333333333333
121.872
121.876
149.3075
102.1775
183.66
188.40666666666667
184.28666666666663
191.5775
181.94666666666663
150.09999999999997
168.38666666666666
165.13
140.2
176.31
159.10000000000002
149.64
166.7
163.94
163.545
167.845
178.00333333333333
191.31333333333333
130.4933333333333
171.07999999999998
139.028
187.6625
130.45999999999998
183.38
147.612
192.8375
154.44666666666666
188.405
161.6233333333333
141.748
175.6775
170.3175
169.82
187.31333333333333
174.82
130.856
171.4925
178.64999999999998
176.9325
147.93666666666664
136.46
122.36
149.9125
184.0825
175.88
136.308
133.308
170.2225
170.06
135.068
188.62
182.75333333333333
188.24
176.82
175.4
150.44666666666666
167.91666666666666
164.54500000000002
175.55666666666664
174.64
183.95666666666665
192.9975
155.2533333333333
162.15666666666664
176.2825
184.96
191.7875
185.02
176.79
133.79199999999997
170.8275
170.5325
183.8825
189.04666666666665
184.65
192.3925
193.4
