Hours
25.03
24.14
30.84
28.89
32.47
26.75
26.75
31.47
23.3
29.22
23.94
24.54
35.98
29.49
28.84
35.21
29.06
32.8
29.13
34.48
33.56
29.51
29.51
35.38
28.92
36.6
28.21
33.97
32.07
35.79
33.39
37.54
34.54
28.84
32.79
25.54
32.44
27.97
26.6
32.01
25.92
32.22
29.33
31.21
29.21
36.23
30.03
30.47
26.97
30.66
28.28
37.31
37.78
40.05
40.13
36.85
31.77
36.61
35.85
30.5
37.4
35.25
31.44
36.16
35.24
37.46
35.91
37.75
40.94
30.83
36.69
29.71
37.59
29.53
37.09
30.57
38.1
31.92
39.67
34.96
31.03
35.9
37.07
36.36
38.87
34.05
27.59
34.34
33.28
37.27
31.41
32.32
27.8
31.69
37.99
34.21
32.3
28.89
33.72
36.25
32.18
39.09
38.23
38.77
38.42
37.85
32.82
37.25
36.28
38.02
37.29
38.45
39.09
33.31
36.31
36.94
38.59
38.49
38.67
35.6
29.71
34.75
36.88
38.22
40.15
39.34
39.52
39.2
