Duration (hours)
8.58
14.62
14.7
17.21
17.08
15.19
14.7
13.02
15.81
16.89
16.41
18.01
16.89
7.13
14.19
9.23
11.62
12.32
13.8
11.22
13.3
13.56
13.3
11.93
