Demand
85.25
76.0
69.0
65.0
96.25
75.42
75.5
68.0
72.0
79.0
65.0
75.5
63.0
98.0
89.75
93.67
75.5
61.0
93.5
88.5
92.0
86.5
79.5
63.5
95.25
96.25
68.0
79.0
86.5
87.0
79.0
78.5
78.5
89.5
86.5
88.5
95.0
79.0
99.17
93.17
95.0
82.0
91.0
88.0
98.75
98.0
97.17
99.25
99.25
99.25
96.5
99.0
98.67
98.17
98.67
97.0
100.0
