Duration (hours)
20.003
14.838
16.732999999999998
20.233999999999997
18.36
17.491
25.640999999999997
23.214
22.589000000000001
17.545999999999998
18.407
16.804
16.916
17.589999999999998
27.2
20.448000000000002
22.496
19.757
22.302
21.108
21.355
27.154
18.905
18.657
20.493
17.326
15.48
23.591000000000003
24.956000000000003
24.056
20.611999999999998
22.745999999999998
21.088
25.514999999999998
23.95
22.401
25.360999999999999
25.234
22.471
15.068
17.836999999999998
24.80
24.403999999999996
18.747999999999996
17.87
17.81
15.96
19.87
20.44
18.56
18.73
15.32
17.72
15.45
16.69
18.1
20.85
