Distances
185.9375
205.36
164.4
241.895
226.76
176.18
206.82
229.48
250.32
202.7975
197.045
223.735
197.8575
200.3675
222.17749999999995
203.73
250.46
183.25
247.36
261.82
189.61
227.435
238.41
253.15666666666667
216.87
185.58666666666664
177.59000000000003
229.0275
187.35
252.48
248.345
210.8975
250.205
242.9
252.08666666666664
188.8725
220.7575
257.37
256.2033333333333
236.49
191.5825
235.7525
227.845
279.4275
250.52
211.18250000000003
226.4675
206.62250000000003
239.7425
205.9625
252.5875
212.0775
252.08
224.4925
261.385
224.2375
250.555
233.99
205.51
251.175
215.77
240.67499999999995
288.815
250.61
220.5133333333333
197.2733333333333
191.02
243.165
190.32666666666665
255.31666666666663
253.81
213.63
252.9375
247.365
255.64
197.6375
229.5225
266.3
259.04
249.92
193.815
237.88
230.0775
281.555
253.35666666666663
221.45
212.3075
258.6375
217.54
253.6133333333333
190.1125
235.8625
195.79
258.0433333333333
237.9
192.9925
237.1625
243.5925
281.0475
252.68
213.6475
250.3075
249.35
256.38666666666666
267.71500000000003
211.4
236.2775
250.7075
279.5
252.75666666666663
243.0575
196.525
238.89
228.41000000000005
279.465
256.4033333333333
251.8925
290.8125
235.9025
279.5775
226.47000000000003
207.7425
253.3025
242.9075
290.9425
252.8425
251.0575
242.455
251.325
288.965
225.0933333333333
264.7525
220.51666666666665
257.16666666666663
248.225
198.76666666666665
260.88
195.225
239.29
248.47250000000005
286.5325
255.65666666666664
216.38
253.04
253.815
259.94
272.635
213.6325
238.9425
252.94
282.165
255.73333333333332
256.4875
198.7575
241.0175
230.6425
281.5925
259.38
254.125
294.69
238.135
281.81
258.73999999999995
222.11999999999995
258.19333333333327
212.81
259.5675
281.07
254.28333333333333
197.935
244.1575
281.085
258.24333333333334
253.585
237.3125
281.6
214.15
239.0275
250.81
279.6025
257.0566666666666
268.9575
290.915
236.78
280.0025
252.74
290.85
239.04
279.615
291.7175
225.09666666666664
261.74666666666667
264.755
287.11749999999995
257.26
249.345
286.57
261.22
286.7875
253.0425
282.2675
260.0333333333333
239.0125
282.235
259.03
241.2725
281.8475
294.945
259.67
258.86333333333334
281.99999999999994
281.6375
280.105
291.755
286.825
282.33750000000003
