Duration (hours)
18.35
17.51
18.1
18.0
14.76
18.8
19.92
17.02
16.61
14.85
17.52
23.64
20.71
21.05
15.55
19.77
17.55
18.35
15.01
14.76
12.71
17.16
16.61
18.7
15.27
21.89
13.9
