duration_idle
19.630000000000003
18.740000000000002
18.18
22.97
16.799999999999997
13.310000000000002
17.17
13.879999999999995
15.82
12.46
20.72
13.240000000000002
15.850000000000001
9.93
10.25
15.760000000000005
12.310000000000002
18.34
17.75
11.799999999999997
14.839999999999996
18.619999999999997
12.079999999999998
20.42
17.410000000000004
23.6
20.869999999999997
19.48
20.14
18.299999999999997
18.04
14.14
20.990000000000002
22.46
23.53
19.66
22.049999999999997
21.47
21.97
21.86
20.060000000000002
23.08
19.65
18.39
20.160000000000004
9.42
18.720000000000002
19.740000000000002
22.46
23.65
21.39
