Distance
134.82
152.46
85.82
183.48
164.34
150.06
138.2
156.6
121.04
107.13999999999999
85.62
199.48000000000002
175.1
232.10000000000002
191.60999999999999
176.20999999999998
152.11
155.96999999999997
164.57
160.57999999999998
188.73000000000002
161.75
188.76
181.02
167.32999999999998
181.4
164.48000000000002
147.60999999999999
181.98000000000002
154.85
135.22
187.97
224.82
211.97
194.55
201.13
198.66
186.92000000000002
171.65
155.45
167.35
166.18
182.93
135.37
133.26999999999998
235.75
235.77999999999997
214.35
271.26
292.58
262.31
240.32999999999998
186.96
185.79
256.74
249.20999999999998
218.94
210.47000000000003
199.51000000000002
198.34
224.95999999999998
191.56
236.69
235.57
234.39999999999998
196.5
181.68
