Demand
18.0
25.0
40.0
29.0
29.0
68.0
14.0
14.0
29.0
18.0
36.0
14.0
18.0
68.0
23.0
27.0
11.0
18.0
43.0
58.0
47.0
47.0
86.0
32.0
32.0
47.0
36.0
54.0
32.0
36.0
86.0
41.0
45.0
29.0
36.0
65.0
54.0
54.0
93.0
39.0
39.0
54.0
43.0
61.0
39.0
43.0
93.0
48.0
52.0
36.0
43.0
69.0
69.0
54.0
54.0
69.0
58.0
76.0
54.0
58.0
63.0
67.0
51.0
58.0
58.0
97.0
43.0
43.0
58.0
47.0
65.0
43.0
47.0
97.0
52.0
56.0
40.0
47.0
97.0
43.0
43.0
58.0
47.0
65.0
43.0
47.0
97.0
52.0
56.0
40.0
47.0
82.0
82.0
97.0
86.0
82.0
86.0
91.0
95.0
79.0
86.0
28.0
43.0
32.0
50.0
28.0
32.0
82.0
37.0
41.0
25.0
32.0
43.0
32.0
50.0
28.0
32.0
82.0
37.0
41.0
25.0
32.0
47.0
65.0
43.0
47.0
97.0
52.0
56.0
40.0
47.0
54.0
32.0
36.0
86.0
41.0
45.0
29.0
36.0
50.0
54.0
59.0
63.0
47.0
54.0
32.0
82.0
37.0
41.0
25.0
32.0
86.0
41.0
45.0
29.0
36.0
91.0
95.0
79.0
86.0
50.0
34.0
41.0
38.0
45.0
29.0
83.0
72.0
72.0
57.0
57.0
72.0
61.0
79.0
57.0
61.0
66.0
70.0
54.0
61.0
87.0
87.0
72.0
72.0
87.0
76.0
94.0
72.0
76.0
81.0
85.0
69.0
76.0
76.0
61.0
61.0
76.0
65.0
83.0
61.0
65.0

74.0
58.0
65.0
61.0
61.0
76.0
65.0
83.0
61.0
65.0
70.0
74.0
58.0
65.0
100.0
100.0
100.0
97.0
46.0
61.0
50.0
68.0
46.0
50.0
100.0
55.0
59.0
43.0
50.0
61.0
50.0
68.0
46.0
50.0
100.0
55.0
59.0
43.0
50.0
65.0
83.0
61.0
65.0
70.0
74.0
58.0
65.0
72.0
50.0
54.0
59.0
63.0
47.0
54.0
68.0
72.0
77.0
81.0
65.0
72.0
50.0
100.0
55.0
59.0
43.0
50.0
59.0
63.0
47.0
54.0
97.0
68.0
52.0
59.0
56.0
63.0
47.0
94.0
94.0
79.0
79.0
94.0
83.0
79.0
83.0
88.0
92.0
76.0
83.0
83.0
68.0
68.0
83.0
72.0
90.0
68.0
72.0
77.0
81.0
65.0
72.0
68.0
68.0
83.0
72.0
90.0
68.0
72.0
77.0
81.0
65.0
72.0
53.0
