duration_idle
6.350000000000001
5.280000000000001
9.86
17.11
3.539999999999999
23.65
4.899999999999999
6.399999999999999
5.899999999999999
9.329999999999998
7.66
20.41
20.769999999999996
16.59
13.89
19.39
0.2699999999999996
22.619999999999997
0.2699999999999996
19.59
22.910000000000004
21.63
18.759999999999998
23.07
23.700000000000003
20.43
23.84
18.61
21.97
22.41
22.3
20.96
0.9699999999999989
21.77
16.270000000000003
19.89
19.55
16.770000000000003
20.549999999999997
16.08
16.84
17.68
22.09
19.560000000000002
23.22
18.18
23.310000000000002
1.4799999999999969
19.990000000000002
0.5
19.42
22.93
14.04
12.75
14.200000000000003
14.840000000000003
11.560000000000002
14.96
8.870000000000005
9.200000000000003
11.870000000000005
8.96
8.599999999999994
9.619999999999997
12.579999999999998
13.71
17.19
19.35
13.86
11.019999999999996
11.36
14.009999999999998
13.980000000000004
13.629999999999995
10.86
14.649999999999999
16.25
17.39
16.630000000000003
18.79
13.29
15.030000000000001
13.969999999999999
14.990000000000002
15.590000000000003
15.230000000000004
17.38
13.079999999999998
14.219999999999999
12.469999999999999
14.629999999999995
9.129999999999995
15.009999999999998
17.17
17.93
15.090000000000003
4.769999999999996
9.920000000000002
8.719999999999999
