Demand
95.92
96.25
68.0
98.75
98.0
98.0
98.0
97.17
95.5
99.25
99.25
89.75
70.0
99.25
96.5
99.0
97.0
84.17
95.5
99.0
99.0
97.0
100.0
86.75
81.25
90.75
83.0
89.67
82.17
90.5
87.0
84.17
81.0
87.5
90.0
89.5
83.0
67.25
69.0
69.0
64.67
64.75
65.0
64.75
50.5
68.0
64.5
67.5
67.5
69.0
