18.0
14.0
14.0
25.0
18.0
36.0
14.0
18.0
18.0
18.0
22.0
18.0
11.0
11.0
18.0
32.0
32.0
43.0
36.0
54.0
32.0
36.0
36.0
36.0
40.0
36.0
29.0
29.0
36.0
28.0
39.0
32.0
50.0
28.0
32.0
32.0
32.0
36.0
32.0
25.0
25.0
32.0
39.0
32.0
50.0
28.0
32.0
32.0
32.0
36.0
32.0
25.0
25.0
32.0
43.0
61.0
39.0
43.0
43.0
43.0
47.0
43.0
36.0
36.0
43.0
54.0
32.0
36.0
36.0
36.0
40.0
36.0
29.0
29.0
36.0
50.0
54.0
54.0
54.0
58.0
54.0
47.0
47.0
54.0
32.0
32.0
32.0
36.0
32.0
25.0
25.0
32.0
36.0
36.0
40.0
36.0
29.0
29.0
36.0
36.0
40.0
36.0
29.0
29.0
36.0
40.0
36.0
29.0
29.0
36.0
40.0
33.0
33.0
40.0
29.0
29.0
36.0
22.0
29.0
29.0
46.0
57.0
50.0
68.0
46.0
50.0
50.0
50.0
54.0
50.0
43.0
43.0
50.0
57.0
50.0
68.0
46.0
50.0
50.0
50.0
54.0
50.0
43.0
43.0
50.0
61.0
79.0
57.0
61.0
61.0
61.0
65.0
61.0
54.0
54.0
61.0
72.0
50.0
54.0
54.0
54.0
58.0
54.0
47.0
47.0
54.0
68.0
72.0
72.0
72.0
76.0
72.0
65.0
65.0
72.0
50.0
50.0
50.0
54.0
50.0
43.0
43.0
50.0
54.0
54.0
58.0
54.0
47.0
47.0
54.0
54.0
58.0
54.0
47.0
47.0
54.0
58.0
54.0
47.0
47.0
54.0
58.0
51.0
51.0
58.0
47.0
47.0
54.0
40.0
47.0
47.0
53.0
46.0
64.0
42.0
46.0
46.0
46.0
50.0
46.0
39.0
39.0
46.0
57.0
75.0
53.0
57.0
57.0
57.0
61.0
57.0
50.0
50.0
57.0
68.0
46.0
50.0
50.0
50.0
54.0
50.0
43.0
43.0
50.0
64.0
68.0
68.0
68.0
72.0
68.0
61.0
61.0
68.0
46.0
46.0
46.0
50.0
46.0
39.0
39.0
46.0
50.0
50.0
54.0
50.0
43.0
43.0
50.0
50.0
54.0
50.0
43.0
43.0
50.0
54.0
50.0
43.0
43.0
50.0
54.0
47.0
47.0
54.0
43.0
43.0
50.0
36.0
43.0
43.0
57.0
75.0
53.0
57.0
57.0
57.0
61.0
57.0
50.0
50.0
57.0
68.0
46.0
50.0
50.0
50.0
54.0
50.0
43.0
43.0
50.0
64.0
68.0
68.0
68.0
72.0
68.0
61.0
61.0
68.0
46.0
46.0
46.0
50.0
46.0
39.0
39.0
46.0
50.0
50.0
54.0
50.0
43.0
43.0
50.0
50.0
54.0
50.0
43.0
43.0
50.0
54.0
50.0
43.0
43.0
50.0
54.0
47.0
47.0
54.0
43.0
43.0
50.0
36.0
43.0
43.0
