Demand
67.25
46.75
92.25
53.67
68.67
68.5
67.0
58.0
58.0
95.92
96.25
64.5
65.0
59.5
63.0
93.75
68.0
98.75
98.0
74.5
78.0
87.0
69.67
89.75
89.75
72.0
77.5
70.0
75.5
77.5
65.0
79.0
99.25
96.5
97.0
97.0
97.5
95.5
95.5
99.0
97.0
67.0
90.75
83.0
82.17
86.67
89.42
89.75
89.75
82.5
75.5
90.0
53.67
68.67
58.0
58.0
58.0
60.75
60.75
64.5
70.25
68.0
63.0
68.0
70.0
65.0
