Distances
222.17749999999995
205.36
177.59000000000003
242.9
226.76
250.32
239.7425
233.99
288.815
191.02
247.365
261.82
253.15666666666667
212.81
190.1125
237.1625
249.35
252.75666666666663
256.2033333333333
290.9425
239.29
253.815
255.73333333333332
259.04
257.0566666666666
260.0333333333333
