Duration (hours)
9.51
1.94
8.58
2.5
2.5
1.94
10.0
10.14
10.97
9.06
3.47
4.44
2.59
9.83
9.2
10.04
3.75
3.61
2.78
11.46
10.52
4.72
4.26
3.43
4.44
5.09
