Duration (hours)
22.22
20.54
17.76
24.29
22.68
25.03
23.97
23.4
28.88
19.1
24.74
26.18
25.32
21.28
19.01
23.72
24.94
25.28
25.62
29.09
23.93
25.38
25.57
25.9
25.71
26.0
